TransactionID,DateTime,CustomerID,CustomerName,Age,Gender,Country,City,ProductID,ProductName,Category,Price,Quantity,TotalAmount,DiscountApplied,PaymentMethod,OrderStatus,DeliveryDate,ReviewRating,Feedback
TXN1744,2023-03-01 21:11:00,7389,Alexa Gutierrez,62,Other,Equatorial Guinea,Bowentown,P5744,Office Chair,Furniture,41.88,1,38.190000000000005,3.69,Cash,Pending,2023-03-05 21:11:00,3.7,Too sit prepare better animal.
TXN1745,2023-02-04 23:47:00,5262,Scott Parker,61,Other,Tonga,Lisashire,P5745,Kitchen Blender,Appliances,261.58,5,1101.41,206.49,PayPal,Cancelled,2023-02-05 23:47:00,3.2,There money her night get.
TXN1746,2023-11-19 09:03:00,8136,Brooke Hodges MD,74,Male,Mexico,New Michael,P5746,Office Chair,Furniture,266.37,5,1318.1899999999998,13.66,Bank Transfer,Pending,2023-11-26 09:03:00,1.3,Camera small sometimes minute focus word.
TXN1747,2023-02-01 19:03:00,1970,Steven Strickland,37,Female,Solomon Islands,Lake Randy,P5747,Yoga Mat,Fitness,373.02,2,666.4399999999999,79.6,Credit Card,Pending,2023-02-06 19:03:00,2.3,Network last try cold memory relate scientist.
TXN1748,2023-08-29 02:41:00,7988,Madison Jones MD,40,Female,Micronesia,Buchananfort,P5748,Electric Toothbrush,Personal Care,240.16,8,1799.33,121.95,Bank Transfer,Pending,2023-09-02 02:41:00,1.8,Card sure discuss best.
TXN1749,2023-07-03 12:53:00,7725,Danielle Munoz,18,Female,Korea,Lake Timothy,P5749,Bluetooth Speaker,Electronics,161.89,6,908.06,63.28,Credit Card,Completed,2023-07-04 12:53:00,3.0,Carry simple particular able letter population box.
TXN1750,2023-05-17 09:56:00,2234,Miguel Williams,44,Male,Libyan Arab Jamahiriya,North Candace,P5750,Running Shoes,Clothing,458.19,7,3149.94,57.39,PayPal,Completed,2023-05-21 09:56:00,1.1,Truth physical finally outside owner white me.
TXN1751,2023-11-28 12:42:00,4567,Theodore Pitts,32,Male,Bouvet Island (Bouvetoya),Johnport,P5751,Bluetooth Speaker,Electronics,241.65,4,826.9100000000001,139.69,Bank Transfer,Completed,2023-12-03 12:42:00,4.7,Fast family sort let.
TXN1752,2023-06-08 04:45:00,5881,Walter Osborne,68,Male,San Marino,Richardville,P5752,Kitchen Blender,Appliances,433.21,3,1148.65,150.98,Cash,Cancelled,2023-06-15 04:45:00,1.7,Some physical start he field.
TXN1753,2023-08-21 19:54:00,5608,Tracy Kennedy,45,Female,Malta,Kimstad,P5753,Bluetooth Speaker,Electronics,307.49,5,1502.71,34.74,Cash,Pending,2023-08-22 19:54:00,4.9,Rule station somebody.
TXN1754,2023-09-23 20:03:00,2195,April Crawford,28,Male,Albania,Reidfurt,P5754,Kitchen Blender,Appliances,365.89,8,2631.26,295.86,Credit Card,Completed,2023-09-29 20:03:00,4.4,Describe air life expect and.
TXN1755,2023-10-08 12:07:00,9697,Randy Sanchez,65,Male,Portugal,Hansontown,P5755,Smartphone Case,Accessories,365.13,2,729.77,0.49,PayPal,Completed,2023-10-12 12:07:00,1.5,While article so red for.
TXN1756,2023-11-07 16:18:00,1379,Jessica Woods,29,Female,Western Sahara,South Amyport,P5756,LED Desk Lamp,Home Decor,317.4,4,1199.59,70.01,Cash,Cancelled,2023-11-12 16:18:00,4.4,Yet which let everybody leave.
TXN1757,2023-04-14 21:53:00,5748,Jeffrey Torres,60,Other,Greenland,West Christopher,P5757,Electric Toothbrush,Personal Care,489.85,9,4352.799999999999,55.85,Credit Card,Completed,2023-04-20 21:53:00,1.5,Who along need kind manage throw.
TXN1758,2023-06-29 19:03:00,9696,Melissa James,24,Female,Yemen,Vanessafurt,P5758,LED Desk Lamp,Home Decor,118.25,3,287.66,67.09,Bank Transfer,Cancelled,2023-07-01 19:03:00,3.5,Game teach officer its likely simple open.
TXN1759,2023-10-11 19:55:00,8848,Douglas Li,41,Other,Jersey,Kellychester,P5759,Kitchen Blender,Appliances,194.57,7,1271.49,90.5,Bank Transfer,Pending,2023-10-18 19:55:00,3.7,Executive appear center education campaign wonder skin area.
TXN1760,2023-07-24 07:29:00,6171,Anna Mack,42,Other,Palau,North Abigail,P5760,Smartphone Case,Accessories,42.9,8,277.07,66.13,Cash,Completed,2023-07-27 07:29:00,1.2,Program while seek maybe plan film.
TXN1761,2023-10-15 22:58:00,3739,Jacob Duke MD,24,Male,Singapore,East Ronald,P5761,Kitchen Blender,Appliances,365.12,7,2057.9100000000003,497.93,PayPal,Cancelled,2023-10-19 22:58:00,2.3,Color minute particularly truth reason nature record.
TXN1762,2023-06-28 00:16:00,6639,David Price,63,Female,Togo,Jayberg,P5762,Kitchen Blender,Appliances,17.64,2,29.69,5.59,Bank Transfer,Pending,2023-06-30 00:16:00,1.1,Cell interview book table watch.
TXN1763,2023-05-27 12:51:00,5619,Jennifer Boyer,28,Male,Liberia,Charleneland,P5763,Kitchen Blender,Appliances,472.31,3,1333.64,83.29,Cash,Cancelled,2023-06-02 12:51:00,4.9,Ago push especially product avoid why.
TXN1764,2023-11-24 19:17:00,5331,David Taylor,26,Male,Benin,Luisborough,P5764,Kitchen Blender,Appliances,326.52,8,2233.56,378.6,Bank Transfer,Pending,2023-11-30 19:17:00,2.3,Bring certain Congress none number challenge how.
TXN1765,2023-08-22 13:12:00,3385,John Barker DDS,23,Other,Pitcairn Islands,Ramoston,P5765,Running Shoes,Clothing,91.8,10,865.09,52.91,Credit Card,Pending,2023-08-24 13:12:00,1.4,Why these court raise court.
TXN1766,2023-05-11 07:08:00,6032,Marie Mooney,58,Female,Montserrat,East Brandon,P5766,Laptop Stand,Office Supplies,108.93,8,714.6300000000001,156.81,Cash,Completed,2023-05-16 07:08:00,3.6,Region easy rich quality.
TXN1767,2023-11-23 07:48:00,9608,Cameron Collier,30,Female,Chile,Susantown,P5767,Yoga Mat,Fitness,212.22,4,806.26,42.62,Bank Transfer,Cancelled,2023-11-27 07:48:00,3.0,Notice administration development see still laugh.
TXN1768,2023-03-11 00:50:00,9289,Hailey Harrell,47,Female,Israel,North Andreaburgh,P5768,Electric Toothbrush,Personal Care,88.22,9,705.1600000000001,88.82,Cash,Cancelled,2023-03-14 00:50:00,4.3,What remember under fish.
TXN1769,2023-08-17 22:30:00,2649,Robert Johnson,46,Other,Afghanistan,South Brooke,P5769,Bluetooth Speaker,Electronics,177.52,4,623.9200000000001,86.16,Bank Transfer,Cancelled,2023-08-18 22:30:00,4.2,The reality success clearly deep line.
TXN1770,2023-01-19 20:49:00,4438,Bobby Webb,50,Other,American Samoa,Kevinfurt,P5770,LED Desk Lamp,Home Decor,281.39,3,729.7099999999999,114.46,Credit Card,Cancelled,2023-01-20 20:49:00,4.3,Forget customer herself woman once public teach police.
TXN1771,2023-02-09 23:41:00,1313,Joan Burke,29,Male,Oman,Nelsonmouth,P5771,Yoga Mat,Fitness,63.27,3,173.33,16.48,Credit Card,Completed,2023-02-12 23:41:00,3.0,Support nothing much condition teach serve.
TXN1772,2023-07-02 21:27:00,1147,Laura Lewis,39,Female,Cyprus,Ashleyport,P5772,Laptop Stand,Office Supplies,65.56,6,322.84000000000003,70.52,Cash,Cancelled,2023-07-08 21:27:00,2.1,Son church process thus score meet shoulder.
TXN1773,2023-12-04 04:34:00,5199,James Duffy,37,Male,Nigeria,Jasmineshire,P5773,LED Desk Lamp,Home Decor,300.69,6,1633.44,170.7,Cash,Cancelled,2023-12-10 04:34:00,3.1,Who town treatment medical bag house.
TXN1774,2023-02-01 22:10:00,9504,Richard Robles PhD,42,Female,India,Mcgeemouth,P5774,LED Desk Lamp,Home Decor,103.97,8,735.68,96.08,Cash,Cancelled,2023-02-03 22:10:00,4.3,Fund somebody item yourself box.
TXN1775,2023-09-04 07:33:00,3726,Derek Guzman,36,Male,Estonia,West Christopherside,P5775,Smartphone Case,Accessories,177.02,3,485.28,45.78,Cash,Cancelled,2023-09-06 07:33:00,1.1,Far with body without language apply.
TXN1776,2023-02-04 21:55:00,7223,Christian Thomas,21,Female,Azerbaijan,Lake David,P5776,Office Chair,Furniture,75.59,4,293.74,8.62,Bank Transfer,Cancelled,2023-02-08 21:55:00,1.0,Scene natural country.
TXN1777,2023-11-12 04:59:00,5673,Kevin Flores,62,Other,Hong Kong,Andersonland,P5777,Running Shoes,Clothing,252.84,3,649.31,109.21,Cash,Pending,2023-11-18 04:59:00,1.5,Source describe why west price.
TXN1778,2023-06-17 14:44:00,8432,Lisa Beasley,49,Female,Moldova,New Crystalstad,P5778,Bluetooth Speaker,Electronics,296.11,9,2407.16,257.83,Credit Card,Pending,2023-06-20 14:44:00,3.5,Rest war around who lawyer.
TXN1779,2023-07-28 19:27:00,6599,Tonya White,30,Other,Nauru,South Dawn,P5779,Laptop Stand,Office Supplies,196.4,1,168.47,27.93,PayPal,Cancelled,2023-07-29 19:27:00,4.1,Worry site subject key skin.
TXN1780,2023-03-23 13:26:00,9868,Edward Webb,56,Female,Western Sahara,Brittneyborough,P5780,Yoga Mat,Fitness,299.95,3,792.4200000000001,107.43,Credit Card,Pending,2023-03-28 13:26:00,4.8,Here former can understand require experience.
TXN1781,2023-08-30 13:02:00,2829,Alexis Gaines,48,Other,Cook Islands,Lopeztown,P5781,Office Chair,Furniture,453.62,1,452.82,0.8,PayPal,Completed,2023-09-01 13:02:00,3.8,Treatment personal number bar.
TXN1782,2023-07-06 12:44:00,9035,Joshua Anthony,38,Female,Svalbard & Jan Mayen Islands,East Anthonyton,P5782,Laptop Stand,Office Supplies,363.71,4,1292.9699999999998,161.87,PayPal,Cancelled,2023-07-07 12:44:00,1.6,Training air college eight again.
TXN1783,2023-05-19 12:45:00,7250,Jennifer Curry,24,Male,Libyan Arab Jamahiriya,Port Normaton,P5783,Electric Toothbrush,Personal Care,177.12,8,1170.16,246.8,Bank Transfer,Pending,2023-05-21 12:45:00,4.8,Wide place general.
TXN1784,2023-08-15 20:16:00,1231,Mark Brown Jr.,19,Male,United Kingdom,Ashleyberg,P5784,LED Desk Lamp,Home Decor,368.05,4,1373.11,99.09,PayPal,Pending,2023-08-22 20:16:00,2.5,Act tough rise within.
TXN1785,2023-07-23 15:08:00,5220,Rebekah Baldwin,20,Female,China,Curtisburgh,P5785,Yoga Mat,Fitness,50.1,5,231.01,19.49,PayPal,Pending,2023-07-26 15:08:00,4.9,Event affect crime can so.
TXN1786,2023-10-31 06:28:00,3310,Jane Harding,40,Male,Cuba,West Tylermouth,P5786,Office Chair,Furniture,310.97,9,2360.33,438.4,Cash,Cancelled,2023-11-03 06:28:00,1.8,Any center exactly while person listen charge.
TXN1787,2023-12-15 13:43:00,9230,Andrea Mendez,47,Female,Norfolk Island,Meyerfort,P5787,Running Shoes,Clothing,437.92,9,3661.29,279.99,Bank Transfer,Pending,2023-12-19 13:43:00,4.7,Standard respond chair quite PM task air.
TXN1788,2023-07-26 13:44:00,1613,Lindsay Garcia,42,Female,Jamaica,New James,P5788,Electric Toothbrush,Personal Care,290.67,3,733.47,138.54,Bank Transfer,Completed,2023-07-27 13:44:00,2.2,Soldier heavy necessary rule rate need.
TXN1789,2023-09-06 17:47:00,8160,John Vasquez,46,Female,Venezuela,West Justinborough,P5789,LED Desk Lamp,Home Decor,260.72,6,1421.51,142.81,PayPal,Cancelled,2023-09-13 17:47:00,4.3,Meet discuss have bad science measure.
TXN1790,2023-06-26 11:44:00,3623,Mrs. Sarah Bullock,43,Male,Panama,New Christine,P5790,Laptop Stand,Office Supplies,444.67,8,3349.11,208.25,PayPal,Pending,2023-07-02 11:44:00,2.7,Deep generation movie culture agree parent one.
TXN1791,2023-08-02 13:39:00,3661,Samantha Martin,51,Other,Saint Lucia,South Tabithaview,P5791,Electric Toothbrush,Personal Care,78.15,3,229.68,4.77,Credit Card,Pending,2023-08-05 13:39:00,2.4,Team police seven range article Republican.
TXN1792,2023-11-18 08:44:00,6341,Michael Smith,58,Female,Guinea,East Alexisfort,P5792,Laptop Stand,Office Supplies,223.65,9,1693.35,319.5,Cash,Cancelled,2023-11-21 08:44:00,3.1,Remain sing traditional local we.
TXN1793,2023-01-17 02:32:00,4029,Cindy Arias,56,Female,Benin,Juliefort,P5793,Laptop Stand,Office Supplies,75.26,1,71.12,4.14,Cash,Pending,2023-01-18 02:32:00,2.7,No yeah least according third.
TXN1794,2023-05-25 07:05:00,3962,Michelle Hayes,42,Other,Saudi Arabia,New Georgeville,P5794,Yoga Mat,Fitness,83.88,8,607.56,63.48,Cash,Pending,2023-05-27 07:05:00,4.3,Control close idea central.
TXN1795,2023-02-10 23:07:00,4708,Erin Lee,72,Male,Cambodia,Brownton,P5795,Running Shoes,Clothing,344.97,4,1325.34,54.54,Bank Transfer,Pending,2023-02-13 23:07:00,3.7,Understand fish various painting sound final any floor.
TXN1796,2023-07-15 21:30:00,2338,Donna Ramsey,74,Other,Qatar,West Gina,P5796,Electric Toothbrush,Personal Care,19.48,7,129.21,7.15,PayPal,Pending,2023-07-20 21:30:00,2.5,Nothing agree practice fire education short pressure.
TXN1797,2023-01-19 03:14:00,1166,Kyle Smith,52,Other,Cambodia,West Maryfurt,P5797,Laptop Stand,Office Supplies,6.54,7,38.29,7.49,Cash,Completed,2023-01-23 03:14:00,3.3,Play stay somebody.
TXN1798,2023-04-14 08:17:00,9868,Nicholas Sandoval,51,Female,Mozambique,Wayneburgh,P5798,Bluetooth Speaker,Electronics,10.49,4,36.2,5.76,PayPal,Completed,2023-04-21 08:17:00,4.8,Paper kid court her believe sing speak.
TXN1799,2023-09-02 05:53:00,3370,Sharon Mcgee,31,Male,Tonga,West Brianmouth,P5799,Office Chair,Furniture,488.02,2,846.16,129.88,Credit Card,Cancelled,2023-09-04 05:53:00,2.2,Product you town sport writer mission race.
TXN1800,2023-08-08 02:20:00,5236,Mr. Hunter Miller,27,Female,Myanmar,Coreyport,P5800,Bluetooth Speaker,Electronics,430.13,10,4080.47,220.83,Cash,Pending,2023-08-11 02:20:00,4.8,There work the line worry list.
TXN1801,2023-10-16 03:56:00,2686,Henry Armstrong,57,Male,Oman,Kevinfort,P5801,Office Chair,Furniture,414.47,9,3298.12,432.11,Credit Card,Completed,2023-10-22 03:56:00,2.7,Senior too close option.
TXN1802,2023-04-26 16:42:00,9859,Jason Powell,19,Male,El Salvador,Daviston,P5802,Bluetooth Speaker,Electronics,90.71,9,763.59,52.8,Credit Card,Pending,2023-04-27 16:42:00,1.3,Determine way serve check among create staff quickly.
TXN1803,2023-05-17 04:25:00,3963,Joseph Burnett,35,Female,Bahrain,Brookefurt,P5803,Running Shoes,Clothing,450.05,3,1204.73,145.42,Bank Transfer,Pending,2023-05-23 04:25:00,1.5,Else together seek next interesting individual authority.
TXN1804,2023-02-27 00:22:00,3219,Kimberly Williams,75,Other,Montserrat,North John,P5804,Wireless Headphones,Electronics,377.76,4,1284.64,226.4,Cash,Pending,2023-03-03 00:22:00,3.3,Choice unit according door improve truth should.
TXN1805,2023-12-16 12:25:00,2259,Carl Snyder PhD,44,Female,Sweden,New Kristina,P5805,Kitchen Blender,Appliances,155.27,1,134.48000000000002,20.79,Cash,Completed,2023-12-22 12:25:00,2.0,Event listen which American.
TXN1806,2023-12-17 23:32:00,5399,Adam Freeman,36,Other,Senegal,Christinaborough,P5806,Laptop Stand,Office Supplies,147.84,6,853.76,33.28,Cash,Completed,2023-12-20 23:32:00,1.3,Tough resource learn different later toward them mother.
TXN1807,2023-08-02 12:04:00,8678,Charles Rhodes,32,Male,Cape Verde,Madisonshire,P5807,Yoga Mat,Fitness,229.99,1,197.29,32.7,Cash,Pending,2023-08-05 12:04:00,2.6,Hear after young drug whether adult must.
TXN1808,2023-08-22 19:18:00,6846,Tim Dominguez,18,Other,New Zealand,Alextown,P5808,Yoga Mat,Fitness,67.16,7,394.71,75.41,Bank Transfer,Completed,2023-08-28 19:18:00,4.7,List only bad simple this.
TXN1809,2023-12-26 18:47:00,9711,Daniel Ward,21,Female,Myanmar,New Daniel,P5809,Laptop Stand,Office Supplies,290.24,5,1429.16,22.04,PayPal,Cancelled,2023-12-27 18:47:00,4.6,Say who opportunity five attack.
TXN1810,2023-11-18 18:35:00,8437,Benjamin Torres,64,Other,Lithuania,Deborahbury,P5810,Running Shoes,Clothing,461.26,7,3018.96,209.86,Bank Transfer,Completed,2023-11-25 18:35:00,2.6,Heavy you mouth mean pattern major.
TXN1811,2023-03-04 09:01:00,4719,Taylor Reed,20,Other,Isle of Man,East Jason,P5811,Yoga Mat,Fitness,162.18,2,275.06,49.3,Bank Transfer,Cancelled,2023-03-10 09:01:00,2.4,Yeah second notice.
TXN1812,2023-05-28 03:33:00,6703,Jason Hart,65,Male,Haiti,Brownside,P5812,Running Shoes,Clothing,421.23,9,3607.64,183.43,PayPal,Cancelled,2023-06-02 03:33:00,1.0,Late hit sit.
TXN1813,2023-08-18 03:44:00,4247,Douglas Pineda,48,Male,Russian Federation,East Rebecca,P5813,Laptop Stand,Office Supplies,136.67,2,222.12,51.22,Credit Card,Completed,2023-08-22 03:44:00,3.2,Relate since miss war class decade dog exist.
TXN1814,2023-12-13 07:14:00,5894,Sandra Bush,74,Male,Sudan,Millerchester,P5814,LED Desk Lamp,Home Decor,99.21,8,682.16,111.52,Cash,Pending,2023-12-14 07:14:00,3.5,Policy over consider decision example.
TXN1815,2023-02-18 15:28:00,1346,Kenneth Gillespie,19,Female,Anguilla,New Katieview,P5815,Laptop Stand,Office Supplies,94.24,9,818.99,29.17,PayPal,Completed,2023-02-23 15:28:00,2.2,Ten agent environmental quickly soon wide.
TXN1816,2023-05-14 05:53:00,7883,Amanda Yoder,48,Female,Azerbaijan,Port Tiffany,P5816,Wireless Headphones,Electronics,479.44,10,4242.66,551.74,Cash,Completed,2023-05-20 05:53:00,4.4,Successful today test goal camera.
TXN1817,2023-06-26 14:53:00,2759,Janet Parker,72,Male,Tajikistan,East Janetmouth,P5817,Kitchen Blender,Appliances,116.45,8,891.99,39.61,Credit Card,Pending,2023-06-29 14:53:00,1.8,Couple later address hotel behavior glass.
TXN1818,2023-07-12 00:24:00,1390,Jennifer Peters,68,Male,Holy See (Vatican City State),Colinland,P5818,LED Desk Lamp,Home Decor,241.02,10,1950.08,460.12,Credit Card,Completed,2023-07-17 00:24:00,1.0,Wide actually voice step read with.
TXN1819,2023-11-12 23:55:00,2002,Arthur Gay,27,Other,Western Sahara,Brettmouth,P5819,Bluetooth Speaker,Electronics,262.64,2,474.06,51.22,PayPal,Cancelled,2023-11-17 23:55:00,2.4,Customer cold actually result plant I imagine bit.
TXN1820,2023-10-26 03:53:00,4766,Christopher Smith,65,Female,Libyan Arab Jamahiriya,Bethport,P5820,Wireless Headphones,Electronics,115.06,8,870.4300000000001,50.05,Bank Transfer,Completed,2023-10-27 03:53:00,4.3,Hope thank stuff low tax brother again.
TXN1821,2023-10-25 15:03:00,1319,Melissa Thompson,70,Other,Eritrea,South Carol,P5821,Laptop Stand,Office Supplies,99.94,9,866.61,32.85,Bank Transfer,Completed,2023-10-29 15:03:00,4.1,Go never kid owner per how.
TXN1822,2023-06-10 06:25:00,8665,Gina Huffman,36,Female,Macedonia,Kimberlyton,P5822,LED Desk Lamp,Home Decor,195.2,3,491.78,93.82,Cash,Pending,2023-06-15 06:25:00,3.2,Southern alone customer tell.
TXN1823,2023-08-05 12:13:00,3181,Deanna Walker,34,Male,Uganda,Goodmanshire,P5823,Yoga Mat,Fitness,47.96,7,282.12,53.6,PayPal,Pending,2023-08-11 12:13:00,3.8,Parent own boy painting.
TXN1824,2023-07-04 11:15:00,9989,Andrew Stout,46,Female,Wallis and Futuna,Port Anthony,P5824,Laptop Stand,Office Supplies,382.36,2,655.1800000000001,109.54,Cash,Cancelled,2023-07-10 11:15:00,4.7,Hot speech institution sure.
TXN1825,2023-01-08 21:08:00,7297,Gabrielle Glover,73,Male,Poland,Phillipsview,P5825,Bluetooth Speaker,Electronics,251.33,5,1073.37,183.28,PayPal,Cancelled,2023-01-14 21:08:00,1.5,Else remember dog.
TXN1826,2023-04-30 07:58:00,3305,Caroline Palmer,59,Other,Christmas Island,West Miguelview,P5826,Running Shoes,Clothing,222.17,7,1406.12,149.07,Bank Transfer,Completed,2023-05-02 07:58:00,2.1,Place something force allow first including.
TXN1827,2023-03-09 16:40:00,3369,Jane Mills,63,Female,Switzerland,Port Evelyn,P5827,Laptop Stand,Office Supplies,396.62,6,2007.17,372.55,Cash,Cancelled,2023-03-11 16:40:00,3.6,Perhaps teach listen if later whom address professor.
TXN1828,2023-06-01 13:07:00,1812,Jason Wilkins,48,Female,Panama,Lucasmouth,P5828,Yoga Mat,Fitness,173.66,5,762.4699999999999,105.83,Cash,Pending,2023-06-07 13:07:00,3.6,Small weight language nice.
TXN1829,2023-04-10 17:19:00,2286,Susan Gaines,35,Female,Costa Rica,Bellfort,P5829,Electric Toothbrush,Personal Care,269.12,10,2234.13,457.07,Bank Transfer,Pending,2023-04-14 17:19:00,3.3,Church to especially any quality gun deep who.
TXN1830,2023-10-01 12:32:00,3588,Jason Lopez,66,Other,Greenland,Lake Jamesfurt,P5830,Office Chair,Furniture,226.55,3,674.3,5.35,Cash,Completed,2023-10-04 12:32:00,2.5,Beautiful night arm member see fact someone.
TXN1831,2023-11-11 11:22:00,1251,Brenda Wilson,30,Other,Norway,Port Mark,P5831,Kitchen Blender,Appliances,239.09,8,1531.0,381.72,Credit Card,Pending,2023-11-14 11:22:00,4.4,Experience even college yet any.
TXN1832,2023-08-18 16:15:00,5920,Wesley Campbell,66,Other,Faroe Islands,North Courtney,P5832,Wireless Headphones,Electronics,316.28,9,2711.55,134.97,Bank Transfer,Pending,2023-08-23 16:15:00,1.2,Quality create possible computer black.
TXN1833,2023-12-25 11:36:00,1461,Angel Orr,65,Male,Brazil,North Tammy,P5833,LED Desk Lamp,Home Decor,177.28,6,899.8700000000001,163.81,Credit Card,Pending,2023-12-30 11:36:00,2.2,Day play dark maybe rate.
TXN1834,2023-09-21 00:45:00,9067,Stacey Robinson,72,Female,Vietnam,Taylorborough,P5834,Smartphone Case,Accessories,65.67,7,432.21,27.48,Credit Card,Completed,2023-09-24 00:45:00,4.9,Thus town everyone when your hot personal.
TXN1835,2023-03-27 05:03:00,5458,Alex Alvarado,59,Female,Barbados,Paulmouth,P5835,Smartphone Case,Accessories,412.65,7,2354.88,533.67,Cash,Cancelled,2023-03-28 05:03:00,3.9,Page peace court allow cause smile their.
TXN1836,2023-05-24 08:31:00,6612,Nancy Escobar,32,Female,China,East Robin,P5836,Office Chair,Furniture,247.97,6,1477.88,9.94,Cash,Pending,2023-05-29 08:31:00,2.9,Grow think take way save tree recognize.
TXN1837,2023-01-10 21:57:00,1794,James Baker,67,Female,Myanmar,Singletonport,P5837,Wireless Headphones,Electronics,452.02,2,876.14,27.9,Cash,Cancelled,2023-01-12 21:57:00,3.9,Sometimes can tend camera sell edge feeling consider.
TXN1838,2023-07-22 07:12:00,8677,Amanda White,18,Male,Greenland,Shafferhaven,P5838,Smartphone Case,Accessories,302.31,8,2326.02,92.46,Cash,Cancelled,2023-07-29 07:12:00,4.5,Poor return pattern stop between fear without.
TXN1839,2023-08-31 02:59:00,5923,John Gonzalez,44,Other,Belize,Philipberg,P5839,Kitchen Blender,Appliances,221.61,8,1731.72,41.16,Cash,Pending,2023-09-05 02:59:00,3.4,Green animal very upon.
TXN1840,2023-06-10 03:57:00,5727,David Gray,48,Other,Isle of Man,Nathanmouth,P5840,Smartphone Case,Accessories,499.6,10,4666.63,329.37,PayPal,Cancelled,2023-06-16 03:57:00,1.9,Truth only prevent support information call near.
TXN1841,2023-10-18 23:27:00,7899,Jennifer Stone,20,Other,Burkina Faso,West Zacharyberg,P5841,Office Chair,Furniture,341.68,1,318.15,23.53,PayPal,Completed,2023-10-21 23:27:00,2.8,And project true memory fund.
TXN1842,2023-02-02 17:15:00,7185,Brian Lopez,67,Male,Gibraltar,Smithhaven,P5842,Bluetooth Speaker,Electronics,300.34,10,2987.58,15.82,Cash,Cancelled,2023-02-06 17:15:00,3.8,Course project benefit general.
TXN1843,2023-03-25 08:51:00,4716,Matthew Griffith,71,Male,Cook Islands,West Brian,P5843,LED Desk Lamp,Home Decor,188.3,3,540.3299999999999,24.57,Cash,Cancelled,2023-03-27 08:51:00,1.7,Leg movement history present.
TXN1844,2023-06-14 15:18:00,9450,Sean Gardner,35,Other,Guernsey,Michaelville,P5844,Smartphone Case,Accessories,283.49,3,829.75,20.72,PayPal,Cancelled,2023-06-19 15:18:00,2.0,Plant red north side coach.
TXN1845,2023-12-22 16:16:00,3017,Rachel Moore,37,Female,Saint Pierre and Miquelon,Smithbury,P5845,Laptop Stand,Office Supplies,125.92,3,349.04,28.72,Bank Transfer,Completed,2023-12-23 16:16:00,5.0,Down analysis employee popular research change.
TXN1846,2023-08-14 05:08:00,8123,Frank Mcintyre,56,Other,Uganda,Port Jamiechester,P5846,Smartphone Case,Accessories,304.2,9,2249.71,488.09,PayPal,Cancelled,2023-08-20 05:08:00,1.8,Stuff everyone suddenly trade light perhaps glass.
TXN1847,2023-07-10 19:21:00,8330,Kimberly Blevins,24,Female,Taiwan,Lake Stevenfurt,P5847,Kitchen Blender,Appliances,263.19,8,1767.83,337.69,Credit Card,Cancelled,2023-07-17 19:21:00,4.6,Themselves surface seem company.
TXN1848,2023-10-24 11:53:00,6550,Alyssa Edwards,60,Male,Liberia,Jeffersonberg,P5848,Kitchen Blender,Appliances,246.29,5,1193.86,37.59,Credit Card,Completed,2023-10-28 11:53:00,3.2,Only I hair police list wrong.
TXN1849,2023-07-19 09:26:00,1063,Sean Garcia,56,Male,Tanzania,Lake Nicholas,P5849,Laptop Stand,Office Supplies,111.1,10,1029.72,81.28,PayPal,Pending,2023-07-23 09:26:00,4.0,Wear building decision career order food onto necessary.
TXN1850,2023-12-23 21:17:00,7864,Greg Gonzalez,25,Other,Western Sahara,New Jasonshire,P5850,Wireless Headphones,Electronics,440.69,4,1509.56,253.2,Cash,Cancelled,2023-12-25 21:17:00,4.7,View her region address rise son result.
TXN1851,2023-07-26 23:31:00,4259,Joel Taylor,55,Other,Singapore,North Tammy,P5851,LED Desk Lamp,Home Decor,215.59,5,976.93,101.02,Cash,Pending,2023-07-28 23:31:00,1.9,Political what give color left west.
TXN1852,2023-08-03 00:56:00,4628,Shawn Thomas,42,Female,Iceland,Fischerstad,P5852,Kitchen Blender,Appliances,394.21,6,2340.4300000000003,24.83,Bank Transfer,Completed,2023-08-07 00:56:00,1.3,Physical cup conference final particularly despite two fly.
TXN1853,2023-06-16 06:46:00,3324,Michael Rivera,25,Female,Croatia,New Rebecca,P5853,Electric Toothbrush,Personal Care,370.1,1,357.33000000000004,12.77,Cash,Completed,2023-06-23 06:46:00,4.7,Plant billion important opportunity certain.
TXN1854,2023-09-13 19:36:00,8885,Stacy Figueroa,72,Other,China,East Sean,P5854,Wireless Headphones,Electronics,120.74,3,331.18,31.04,Bank Transfer,Pending,2023-09-15 19:36:00,1.6,Campaign meeting black necessary.
TXN1855,2023-10-21 13:40:00,5975,Lisa Nichols,52,Other,Bulgaria,Marytown,P5855,Smartphone Case,Accessories,322.3,1,285.75,36.55,PayPal,Cancelled,2023-10-26 13:40:00,2.8,Before may sense air.
TXN1856,2023-03-11 00:06:00,4237,Kelly Miller,49,Male,Cayman Islands,Port Alexchester,P5856,Running Shoes,Clothing,82.38,9,602.68,138.74,Bank Transfer,Completed,2023-03-13 00:06:00,1.0,Site particular our agency five body care.
TXN1857,2023-07-29 15:24:00,1934,Laura Humphrey,30,Male,Cambodia,Morseside,P5857,Electric Toothbrush,Personal Care,410.33,2,812.92,7.74,PayPal,Pending,2023-08-02 15:24:00,2.4,Summer accept political network indeed kid these base.
